Event 1 Sec 1485567053 NS 572454912
A2A70632 BCID: 1586
0 0
6 35
1 14
0 12
Event 161 Sec 1485567603 NS 571028992
A2570A1C BCID: 2588
0 0
3 17
0 0
2 20
0 0
6 35
1 14
0 12
Event 162 Sec 1485567608 NS 562863104
A2B706E6 BCID: 1766
5 35
0 0
4 23
2 20
0 0
6 35
1 14
0 12
Event 163 Sec 1485567609 NS 572093952
A2B70FDB BCID: 4059
5 35
0 0
4 23
2 20
0 0
6 35
1 14
0 12
Event 164 Sec 1485567614 NS 559376128
A2D70CA5 BCID: 3237
5 35
3 17
0 0
2 20
0 0
6 35
1 14
0 12
Event 165 Sec 1485567615 NS 568689152
A2D7059B BCID: 1435
5 35
3 17
0 0
2 20
0 0
6 35
1 14
0 12
Event 166 Sec 1485567618 NS 561847040
A257007B BCID: 123
0 0
3 17
0 0
2 20
0 0
6 35
1 14
0 12
Event 167 Sec 1485567619 NS 571047168
A2B70970 BCID: 2416
5 35
0 0
4 23
2 20
0 0
6 35
1 14
0 12
Event 168 Sec 1485567621 NS 569906944
A2B50B5C BCID: 2908
5 35
0 0
4 23
2 20
0 0
6 35
0 0
0 12
Event 169 Sec 1485567622 NS 559499008
A2A70452 BCID: 1106
5 35
0 0
4 23
0 0
0 0
6 35
1 14
0 12
Event 170 Sec 1485567626 NS 557274112
A2F70827 BCID: 2087
5 35
3 17
4 23
2 20
0 0
6 35
1 14
0 12
Event 171 Sec 1485567629 NS 572122112
A2B50308 BCID: 776
5 35
0 0
4 23
2 20
0 0
6 35
0 0
0 12
Event 172 Sec 1485567633 NS 569767936
A2D706DE BCID: 1758
5 35
3 17
0 0
2 20
0 0
6 35
1 14
0 12
Event 173 Sec 1485567639 NS 566444032
A2960C9F BCID: 3231
5 35
0 0
0 0
2 20
0 0
6 35
1 14
0 0
Event 174 Sec 1485567647 NS 562985984
A2F7044F BCID: 1103
5 35
3 17
4 23
2 20
0 0
6 35
1 14
0 12
Event 175 Sec 1485567649 NS 563054080
A2D7063C BCID: 1596
5 35
3 17
0 0
2 20
0 0
6 35
1 14
0 12
Event 176 Sec 1485567650 NS 572283136
A2A70F33 BCID: 3891
5 35
0 0
4 23
0 0
0 0
6 35
1 14
0 12
Event 177 Sec 1485567662 NS 568079104
A2B70AC8 BCID: 2760
5 35
0 0
4 23
2 20
0 0
6 35
1 14
0 12
Event 178 Sec 1485567663 NS 557496064
A2A503C0 BCID: 960
5 35
0 0
4 23
0 0
0 0
6 35
0 0
0 12
Event 179 Sec 1485567664 NS 566893056
A2A50CB8 BCID: 3256
5 35
0 0
4 23
0 0
0 0
6 35
0 0
0 12
Event 180 Sec 1485567665 NS 556464896
A25705AF BCID: 1455
0 0
3 17
0 0
2 20
0 0
6 35
1 14
0 12
Event 181 Sec 1485567667 NS 562906880
A2B7079E BCID: 1950
5 35
0 0
4 23
2 20
0 0
6 35
1 14
0 12
Event 182 Sec 1485567670 NS 571022080
A2F70288 BCID: 648
5 35
3 17
4 23
2 20
0 0
6 35
1 14
0 12
Event 183 Sec 1485567672 NS 569911040
A257047A BCID: 1146
0 0
3 17
0 0
2 20
0 0
6 35
1 14
0 12
Event 184 Sec 1485567673 NS 562812160
A2970D72 BCID: 3442
5 35
0 0
0 0
2 20
0 0
6 35
1 14
0 12
Event 185 Sec 1485567674 NS 572079872
A2B5066B BCID: 1643
5 35
0 0
4 23
2 20
0 0
6 35
0 0
0 12
Event 186 Sec 1485567678 NS 569848064
A2F70A4C BCID: 2636
5 35
3 17
4 23
2 20
0 0
6 35
1 14
0 12
Event 187 Sec 1485567685 NS 572357888
A2770918 BCID: 2328
0 0
3 17
4 23
2 20
0 0
6 35
1 14
0 12
Event 188 Sec 1485567686 NS 561927168
A2570211 BCID: 529
0 0
3 17
0 0
2 20
0 0
6 35
1 14
0 12
Event 189 Sec 1485567690 NS 559000064
A25705F4 BCID: 1524
0 0
3 17
0 0
2 20
0 0
6 35
1 14
0 12
Event 190 Sec 1485567695 NS 570525952
A2F702D1 BCID: 721
5 35
3 17
4 23
2 20
0 0
6 35
1 14
0 12
Event 191 Sec 1485567701 NS 567537920
A2F708AA BCID: 2218
5 35
3 17
4 23
2 20
0 0
6 35
1 14
0 12
Event 192 Sec 1485567703 NS 566201088
A2B70A9E BCID: 2718
5 35
0 0
4 23
2 20
0 0
6 35
1 14
0 12
Event 193 Sec 1485567704 NS 555717888
A2B60398 BCID: 920
5 35
0 0
4 23
2 20
0 0
6 35
1 14
0 0
Event 194 Sec 1485567710 NS 571723008
A2D70973 BCID: 2419
5 35
3 17
0 0
2 20
0 0
6 35
1 14
0 12
Event 195 Sec 1485567714 NS 574667008
A2B70D5D BCID: 3421
5 35
0 0
4 23
2 20
0 0
6 35
1 14
0 12
Event 196 Sec 1485567715 NS 564359936
A2B70657 BCID: 1623
5 35
0 0
4 23
2 20
0 0
6 35
1 14
0 12
Event 197 Sec 1485567721 NS 561747200
A2F50C36 BCID: 3126
5 35
3 17
4 23
2 20
0 0
6 35
0 0
0 12
Event 198 Sec 1485567723 NS 560467968
A2D70E2B BCID: 3627
5 35
3 17
0 0
2 20
0 0
6 35
1 14
0 12
Event 199 Sec 1485567726 NS 568485120
A2A50919 BCID: 2329
5 35
0 0
4 23
0 0
0 0
6 35
0 0
0 12
Event 200 Sec 1485567727 NS 558102016
A2D70212 BCID: 530
5 35
3 17
0 0
2 20
0 0
6 35
1 14
0 12
Event 201 Sec 1485567730 NS 566235904
A2F70CFF BCID: 3327
5 35
3 17
4 23
2 20
0 0
6 35
1 14
0 12
Event 202 Sec 1485567732 NS 565038848
A2A60EF3 BCID: 3827
5 35
0 0
4 23
0 0
0 0
6 35
1 14
0 0
Event 203 Sec 1485567735 NS 573827072
A25709E1 BCID: 2529
0 0
3 17
0 0
2 20
0 0
6 35
1 14
0 12
Event 204 Sec 1485567743 NS 570571008
A2F701B1 BCID: 433
5 35
3 17
4 23
2 20
0 0
6 35
1 14
0 12
Event 205 Sec 1485567745 NS 569149952
A2B703A3 BCID: 931
5 35
0 0
4 23
2 20
0 0
6 35
1 14
0 12
Event 206 Sec 1485567746 NS 558684160
A2970C9D BCID: 3229
5 35
0 0
0 0
2 20
0 0
6 35
1 14
0 12
Event 207 Sec 1485567756 NS 572727808
A2F7065E BCID: 1630
5 35
3 17
4 23
2 20
0 0
6 35
1 14
0 12
